product_id,product_name,total_orders,reorder_count,reorder_rate,score
9327,Garlic Powder,3,1,0.3333333333333333,1.0
38097,Slim Espresso Bar,1,1,1.0,1.0
38090,Classic Scent Liquid Dish Soap,1,1,1.0,1.0
38077,Hemp Hearts Raw Shelled Hemp Seeds,1,1,1.0,1.0
21334,Organic Peeled Garlic,2,1,0.5,1.0
21326,Organic Apple,1,1,1.0,1.0
21303,Lean Protein & Fiber Bar Chunky Chocolate Peanut,1,1,1.0,1.0
21227,Smart Dogs Veggie Hot Dogs,2,1,0.5,1.0
21203,Carrot Juice Organic Pure Originals,1,1,1.0,1.0
48600,Organic Cinnamon Apple Chips,3,1,0.3333333333333333,1.0
48590,"Laxative Powder Solution, Unflavored",2,1,0.5,1.0
48552,Raspberry Blackberry Sparkling Water,1,1,1.0,1.0
48551,Green Lemonade,1,1,1.0,1.0
2050,Organic Berry Basket Blend,3,1,0.3333333333333333,1.0
2043,Organic Cookies 'n Cream Ice Cream,1,1,1.0,1.0
2024,Organic Diced Tomatoes Fire Roasted with Medium Green Chilies,1,1,1.0,1.0
2015,Traditional 98% Fat Free,1,1,1.0,1.0
9058,Gluten Free Pizza Crust,1,1,1.0,1.0
21367,Wild Sardines in Spring Water,2,1,0.5,1.0
21338,Silver Tequila,2,1,0.5,1.0
38050,All Natural Boneless Skinless Chicken Breasts,1,1,1.0,1.0
38049,Crispy Rounds Tortilla Chips,1,1,1.0,1.0
38044,Bocconcini Bite Sized Fresh Mozzarella,1,1,1.0,1.0
38035,Its Not Your Mom's Sponge Cloth,1,1,1.0,1.0
38016,Chocolate Malt Mix,1,1,1.0,1.0
21142,Brown Fig,1,1,1.0,1.0
38154,Original Sour Cream,1,1,1.0,1.0
38153,Original Pizza Crusts Frozen,1,1,1.0,1.0
38152,Small Cherry Pie,1,1,1.0,1.0
38145,Cabaret Crisp And Buttery Crackers,1,1,1.0,1.0
38118,Whole Grain Lavash,2,1,0.5,1.0
38108,Sausage Buns,1,1,1.0,1.0
38102,Very Young Small Small Peas,1,1,1.0,1.0
21413,Organic Soba,2,1,0.5,1.0
21403,Lemon Grass,2,1,0.5,1.0
21387,Non-Fat Vanilla Yogurt,2,1,0.5,1.0
21385,Butter Lettuce,1,1,1.0,1.0
47616,Sesame Street Organic Mini Blueberry Pancakes,2,1,0.5,1.0
47611,M&M's Vanilla Lowfat Yogurt,1,1,1.0,1.0
47565,Organic Apple Pumpkin & Granola Stage 2 Baby Food,1,1,1.0,1.0
47554,"Mocha Latte & Dark Chocolate Swirl, Silky Smooth",1,1,1.0,1.0
47551,Mini-Snacks Organic Raisins,1,1,1.0,1.0
4180,On The Go Peach Iced Tea Drink Mix,1,1,1.0,1.0
44728,Creamy Natural Peanut Butter And Flaxseed,1,1,1.0,1.0
44714,Mint & Dark Chocolate,1,1,1.0,1.0
44703,Minis Coconut Milk Non Dairy Frozen Dessert Fudge Bars,1,1,1.0,1.0
44698,Wild Alaska Pink Salmon,2,1,0.5,1.0
44689,Chocolate Chip Cookie Dough Protein Bars,1,1,1.0,1.0
9068,Baked Whole Grain Reduced Fat Crackers,1,1,1.0,1.0
1934,Cheese Shredded Mozzarella Reduced Fat 2%,1,1,1.0,1.0
48626,Coconut Blended Greek Yogurt,1,1,1.0,1.0
38013,Gluten Free Fig Fruit Filled Cookies,1,1,1.0,1.0
37993,Coppertop AA Batteries,3,1,0.3333333333333333,1.0
37985,Salty Sweet Cashew Bar,1,1,1.0,1.0
21524,Salad Hearts of Romaine,2,1,0.5,1.0
21513,Heart to Heart Honey Toasted Oat Cereal,3,1,0.3333333333333333,1.0
21511,Lite Balsamic Dressing,1,1,1.0,1.0
21508,Dairy Free Coconut Milk Vanilla Bean Frozen Dessert,2,1,0.5,1.0
21491,Supremo Chihuahua 8.82 Oz,1,1,1.0,1.0
21472,Original Pepperoni Pizza,3,1,0.3333333333333333,1.0
21436,Simply Strawberry Coconut Milk Minis Frozen Dessert,1,1,1.0,1.0
21646,Sliced Toasted Sunflower Honey Loaf,1,1,1.0,1.0
21621,Thicker Style Barbecue Sauce,1,1,1.0,1.0
21607,Gluten Free Vanilla Granola,2,1,0.5,1.0
21417,Organic Creamy Tomato Soup,5,1,0.2,1.0
37867,Classic Variety Pack Donuts,3,1,0.3333333333333333,1.0
37866,Nonfat Milk,2,1,0.5,1.0
37840,Golden White English Muffins,1,1,1.0,1.0
21769,Chunky Guacamole,2,1,0.5,1.0
21603,Blueberry Blaze Trail Mix,1,1,1.0,1.0
21591,Premium Golden Seeded Hamburger Buns,1,1,1.0,1.0
21586,The Original Hot Picante Sauce,1,1,1.0,1.0
1862,Tuna Fillets in Olive Oil,1,1,1.0,1.0
1846,BoomChocoBoom Gluten Free Ricemilk Crunch Bar,1,1,1.0,1.0
1818,Creamy Coconut & Peanut Spread,1,1,1.0,1.0
1774,Butter Pecan Ice Cream,1,1,1.0,1.0
1751,Organic Orange Juice Concentrate,1,1,1.0,1.0
1991,Organic Lemonade Fruit Juice Drink,1,1,1.0,1.0
1973,King Size Milk Chocolate Candy,1,1,1.0,1.0
1947,Tulips 10 Stem,1,1,1.0,1.0
1939,Geranium Liquid Dish Soap,1,1,1.0,1.0
48610,Organic Spelt Bread,1,1,1.0,1.0
37971,Organic Cranberry Pomegranate Juice,2,1,0.5,1.0
37966,French Baguette Bread,1,1,1.0,1.0
37947,Organic Peach Lowfat Yogurt,1,1,1.0,1.0
37940,Original Strawberry Low Fat Yogurt,2,1,0.5,1.0
9047,Premium Epsom Salt,2,1,0.5,1.0
9032,Organic Earl Grey Black Tea,1,1,1.0,1.0
9028,Virginia Ham,1,1,1.0,1.0
9018,All Natural Virgin Lemonade,1,1,1.0,1.0
9007,Frosted Flakes,2,1,0.5,1.0
9006,Naturе's Calorie-Free Sweetener,1,1,1.0,1.0
8997,Organic Creamy Chocolate Fudge Nutritional Shake,1,1,1.0,1.0
8953,Key Limes,3,1,0.3333333333333333,1.0
8898,Little Bites Chocolate Chip Muffins,1,1,1.0,1.0
37897,Organic Fresh Blends Mango 100% Juice Blend,1,1,1.0,1.0
37886,Extra Creamy Dairy Whipped Topping,4,1,0.25,1.0
21925,50/50 Mix Spring Mix and Baby Spinach Salad Blend,1,1,1.0,1.0
21914,Peanut Butter & Jelly Fruit & Nut Food Bar,1,1,1.0,1.0
21910,Coconut Almond Creamer Blend,1,1,1.0,1.0
21890,"Milk, Low Fat, 1% Milkfat",1,1,1.0,1.0
22105,Ultra Thin Sliced Provolone Cheese,2,1,0.5,1.0
21691,Corazon,1,1,1.0,1.0
21661,Organic Clover Sprouts,1,1,1.0,1.0
21652,White Beverage Napkins,1,1,1.0,1.0
37807,Small Walnut Levain Bread,1,1,1.0,1.0
37750,Special Dark Cocoa,1,1,1.0,1.0
37733,Uncured Pepperoni Mini Pizza Bagels Frozen Snacks,1,1,1.0,1.0
37731,Chocolate Bars Minis Mix Variety Pack,1,1,1.0,1.0
21873,Fruit Snacks,1,1,1.0,1.0
21868,"Bathroom Tissue, Unscented, Double Rolls, 3-Ply",2,1,0.5,1.0
21849,Original Scent HE Laundry Detergent,1,1,1.0,1.0
21828,Organic Wheat Grass Powder,1,1,1.0,1.0
21815,Peanut Butter Chocolate Candy,1,1,1.0,1.0
21814,Concord Grapes,1,1,1.0,1.0
21781,Cajun Andouille Smoked Pork Sausage,2,1,0.5,1.0
21948,Pinot Noir Wine,1,1,1.0,1.0
8815,Bite Size Premium Tortilla Chips,1,1,1.0,1.0
8803,Fully Husked & Trimmed Super Sweet Corn,3,1,0.3333333333333333,1.0
44889,"Deli-Sliced, Hot Pepper Rings",1,1,1.0,1.0
44830,All Natural Maple Almond Butter,3,1,0.3333333333333333,1.0
44829,Organic 60% Cacao Spiced Chili Dark Chocolate Bar,1,1,1.0,1.0
44825,Brown Rice Crisps,1,1,1.0,1.0
44819,Pepper Jack Cheese,4,1,0.25,1.0
44731,Organic Stage 2 Spinach Lentil Brown Rice Baby Food,1,1,1.0,1.0
45014,Rotelle No 54,1,1,1.0,1.0
45002,Organic Balsamic Vinegar Of Modena,1,1,1.0,1.0
21945,"Renewal Cream, Brightening, Probiotic +C",1,1,1.0,1.0
21931,Grassfed Whole Milk Blueberry Yogurt,1,1,1.0,1.0
22228,Buttermilk Pancakes 8 Count,1,1,1.0,1.0
22227,Coconut Cream Pie,2,1,0.5,1.0
22224,Whole Milk Plain Greek Yogurt,1,1,1.0,1.0
22037,Dairy Pure Whole Milk with Vitamin D,1,1,1.0,1.0
22031,Zucchini Noodles,2,1,0.5,1.0
22024,Italian Squash,1,1,1.0,1.0
21986,Artichoke Parmesan Dip,1,1,1.0,1.0
37665,"Splits\"" Pretzels Original",1,1,1.0,1.0
37642,Ccnut Raw Cocoaminos,3,1,0.3333333333333333,1.0
37634,Toilet Bowl Cleaner with Bleach Rain Clean,2,1,0.5,1.0
37611,Spaghetti with Meatballs,1,1,1.0,1.0
37606,White Quilted Napkins,2,1,0.5,1.0
37594,French Vanilla Yogurt,1,1,1.0,1.0
37586,Whole Grain Oat Flour,1,1,1.0,1.0
37576,Chunk Light Tuna in Water,1,1,1.0,1.0
21822,Chicken Wings Family Pack,1,1,1.0,1.0
37460,No Sugar Added Variety Fruit Bars,1,1,1.0,1.0
22176,Organic Coconut Bliss Chocolate Walnut Brownie Dessert,1,1,1.0,1.0
22166,Miniatures Assortment Party Bag,1,1,1.0,1.0
22159,Red Machine Juice Smoothie,1,1,1.0,1.0
44948,Organic Z  Mixed Berry Fruit Rope,1,1,1.0,1.0
44943,Life Cereal,1,1,1.0,1.0
44932,Forest Berry Natural Lowfat Yogurt,1,1,1.0,1.0
8775,Italian Chopped Tomatoes,1,1,1.0,1.0
8774,Whole Grain Pita Bread,2,1,0.5,1.0
8732,Dipps Chocolatey Covered Chocolate Chip Granola Bars,1,1,1.0,1.0
4138,Arancita Rossa,2,1,0.5,1.0
47543,Bombay Curry Veggie Burgers,1,1,1.0,1.0
47532,Instant Whole Grain Brown Rice,2,1,0.5,1.0
22142,100% Pure Pumpkin,1,1,1.0,1.0
22122,Stage 2 Green Bean Pear Greek Yogurt Baby Food,1,1,1.0,1.0
22260,Organic Rolled Oats,1,1,1.0,1.0
37385,Organic Red Kale,1,1,1.0,1.0
37377,No Sugar Added Applesauce,1,1,1.0,1.0
37334,Trapper Creek Organic Decaf Blend Whole Bean Coffee,1,1,1.0,1.0
37320,Sours Jelly Beans,1,1,1.0,1.0
37317,Wonderful 100% Pomegranate Juice,1,1,1.0,1.0
37289,Morning Mish Mash Blueberry Oats & Quinoa Snack,1,1,1.0,1.0
22211,Free & Clean Unscented Hand Soap,1,1,1.0,1.0
22210,Organic Stage 2 Broccoli Pears & Peas Baby Food,1,1,1.0,1.0
22182,Old Fashioned Potato Salad,1,1,1.0,1.0
37565,Sharp Cheddar Spreadable Cheese,1,1,1.0,1.0
37524,Fresh Mozzarella Ball,3,1,0.3333333333333333,1.0
37511,Organic Cookies & Cream Ice Cream,2,1,0.5,1.0
37510,Steamfresh Lightly Sauced Broccoli With Cheese Sauce,1,1,1.0,1.0
37493,Bolillo Rolls,1,1,1.0,1.0
37489,Kale Salad,2,1,0.5,1.0
37486,"Organic Nonfat Yogurt, Peach",1,1,1.0,1.0
22582,Organic 1% Milkfat Lowfat Milk,1,1,1.0,1.0
22362,Original Rice Krispies Treats,1,1,1.0,1.0
22348,Organic Campari Tomatoes,1,1,1.0,1.0
22308,"Bread, Gluten Free, White Sandwich",1,1,1.0,1.0
22292,Organix Butcher & Bushel Chicken Wing & Thigh Grain Free Adult Dog Food,1,1,1.0,1.0
47516,Special K Fruit & Yogurt Cereal,1,1,1.0,1.0
47498,Organic White Bread,1,1,1.0,1.0
47492,Organic Berry Blend,5,1,0.2,1.0
47485,Mini Chocolate Chip Waffles,3,1,0.3333333333333333,1.0
47479,Squeeze Real Mayonnaise,2,1,0.5,1.0
4305,Black Tea Variety Pack,1,1,1.0,1.0
8611,"Dual Action Moisturizer, Oil-Free",1,1,1.0,1.0
45076,Slow Churned Light Ice Cream Cookies 'N Cream,1,1,1.0,1.0
45050,"Veggie Juice -Apple, Strawberry, Beet, & Raisin",1,1,1.0,1.0
8516,Ancient Grain Granola Cranberry Pecan,1,1,1.0,1.0
8506,Yellow Corn Taco Shells,1,1,1.0,1.0
8366,Lemon Clean Furniture Spray,1,1,1.0,1.0
8362,Feta Cheese,1,1,1.0,1.0
37257,Organic Sweetened Cranberries,1,1,1.0,1.0
37238,Vantage Choose-A-Size Regular Roll Towels,1,1,1.0,1.0
37229,"Bathroom Tissue Softness & Strength, Double Rolls",4,1,0.25,1.0
37213,Excellence 70% Cocoa Smooth Dark Chocolate Bar,1,1,1.0,1.0
37203,Flexible Straws,1,1,1.0,1.0
37193,Shelled Edamame,3,1,0.3333333333333333,1.0
37270,Sweet Basil Pesto Sauce Mix,1,1,1.0,1.0
22489,Homestyle Premium Popcorn,1,1,1.0,1.0
22475,Jicama,2,1,0.5,1.0
22447,Strawberry & Beet Super Puffs,1,1,1.0,1.0
22416,O'Soy Fruit on the Bottom Strawberry Organic Soy Yogurt,1,1,1.0,1.0
22610,Reduced Fat 2% Lactose-Free Milk,1,1,1.0,1.0
22598,Kellogg's Nutri-Grain Blueberry Cereal,1,1,1.0,1.0
22587,Organic Cut Spinach,1,1,1.0,1.0
22559,Kitchen Cheese Enchilada,4,1,0.25,1.0
22557,White Vanilla Bean Ice Cream Dipped in White Chocolate,1,1,1.0,1.0
22548,Coldbrew Coffee Pops,2,1,0.5,1.0
22537,Hearty Nine Grain Bread,2,1,0.5,1.0
22530,Colombia K-Cup Pods Coffee,1,1,1.0,1.0
8501,Breakfast Blend Medium Keurig Brewed K-Cups Ground Coffee,1,1,1.0,1.0
8479,Original Black Box Tablewater Cracker,5,1,0.2,1.0
8664,Foaming Bleach Bathroom Cleaner,1,1,1.0,1.0
8654,Pasta Joy Ready Organic Brown Rice Pasta Penne,2,1,0.5,1.0
8639,Organic Frozen Blueberries,2,1,0.5,1.0
8626,Spruce Point Smoked Salmon,1,1,1.0,1.0
4142,Trilogy Kombucha,2,1,0.5,1.0
8414,Traditional Scottish Style Smoked Salmon,1,1,1.0,1.0
8413,Soft Baked Cookies Chocolate Chip,1,1,1.0,1.0
8412,Green Peas No Salt Added,2,1,0.5,1.0
8382,Organic Tomato Bisque,2,1,0.5,1.0
22750,Finely Shredded Mild Cheddar Cheese,1,1,1.0,1.0
48657,Asian Salad Kit,1,1,1.0,1.0
48642,2-Ply Right Size 100% Recycled Paper Towels,1,1,1.0,1.0
48637,"Green Supreme Apple, Kale & Lemon Cold Pressured Fruit & Vegetable Juice",1,1,1.0,1.0
1737,Popcorn Shrimp Oven Crispy,1,1,1.0,1.0
1729,2% Lactose Free Milk,1,1,1.0,1.0
1710,Kombucha Gingerade,1,1,1.0,1.0
1700,White Cheddar Popcorn,4,1,0.25,1.0
1696,Honey Oat,1,1,1.0,1.0
1688,Sea Salted Reduced Fat Potato Chips,3,1,0.3333333333333333,1.0
1640,Beyond Beef Fiesty Crumble,1,1,1.0,1.0
1639,Green Machine,1,1,1.0,1.0
1890,Organic Large Grade A Eggs,1,1,1.0,1.0
1883,Gelatin Free Snacks Natural Orange Gels,2,1,0.5,1.0
1875,To Go Creamy Peanut Butter Cups,1,1,1.0,1.0
37152,Watermelon Fruit Drink,2,1,0.5,1.0
37076,Alfabeto Alphabet Enriched Egg Pasta,1,1,1.0,1.0
37075,"Ale, Amber",1,1,1.0,1.0
22867,Canary Melon,1,1,1.0,1.0
22853,Pesto Pasta Salad,1,1,1.0,1.0
22718,Signature Italian Dressing,1,1,1.0,1.0
22699,Steamfresh Premium Selects Broccoli Florets,1,1,1.0,1.0
22666,Cucumbers Facial Wipes Soothing - 30 CT,1,1,1.0,1.0
22646,Fun Size Crunch Candy Bars,1,1,1.0,1.0
22627,Gluten Free Flour,2,1,0.5,1.0
22620,Chocolate Peanut Butter Ice Cream,4,1,0.25,1.0
22827,Organic Black Mission Figs,1,1,1.0,1.0
22819,Organic Medium Chili,1,1,1.0,1.0
22809,Honey Clusters Cereal,1,1,1.0,1.0
22808,Honey Lemon Throat Comfort Tea,1,1,1.0,1.0
22795,100% Whole Wheat Hamburger Buns,1,1,1.0,1.0
22754,Butter Top White Bread,1,1,1.0,1.0
22721,Creamy Peanut Butter Dark Roasted,3,1,0.3333333333333333,1.0
37131,Tomato Yellow Cherry,1,1,1.0,1.0
37110,Real Cola,1,1,1.0,1.0
37089,Caribou Blend Coffee K-Cups,1,1,1.0,1.0
37084,Tostadas Caseras Amarillas,1,1,1.0,1.0
8339,Crackers Almond Flour Rosemary Sea Salt,1,1,1.0,1.0
8329,Indian Samosa Organic Wrap,1,1,1.0,1.0
8324,Organic Bagged Mini Milk Peanut Butter,2,1,0.5,1.0
45154,Pure & Smooth Green Tea,2,1,0.5,1.0
45149,Chunk Light Tuna In Water,2,1,0.5,1.0
45108,Organic Uncooked Flour Tortillas,1,1,1.0,1.0
45224,Fior Di Latte Mozzarella,1,1,1.0,1.0
45167,Semi Soft Part-Skim Cheese,2,1,0.5,1.0
45161,Pistachio Pistachio Ice Cream,1,1,1.0,1.0
8311,Sheep Milk Yogurt Vanilla,1,1,1.0,1.0
37078,Usda Grade A Cage Free Eggs,1,1,1.0,1.0
36914,Organic Gravenstein Apple Juice,1,1,1.0,1.0
36913,Uncured Bacon + Cranberry Bison Bar,1,1,1.0,1.0
36885,Rose,1,1,1.0,1.0
36869,O'Soy Smooth & Creamy Vanilla Organic Soy Yogurt,2,1,0.5,1.0
36857,Gluten Free Double Chocolate Muffins,1,1,1.0,1.0
37052,Natural Bliss Cinnamon Cream Coffee Creamer,1,1,1.0,1.0
37036,Ultra Dawn Ultra Dishwashing Liquid Antibacterial Orange 21.6 Oz Dish Care,3,1,0.3333333333333333,1.0
36994,Organic Graham Crunch Cereal,1,1,1.0,1.0
36955,Springs Distilled Water,1,1,1.0,1.0
36953,Free & Clear Automatic Dishwasher Detergent,2,1,0.5,1.0
36922,Coffee Instant Espresso,1,1,1.0,1.0
22969,"Sweeet Potato, Apple, Carrot & Cinnamon Organic Superfoods",2,1,0.5,1.0
22950,Natural Free & Clear Dishwasher Detergent Packs,3,1,0.3333333333333333,1.0
22943,Crispy Thin Crust Sicilian Recipe,1,1,1.0,1.0
22927,Kids Saline Nasal Spray with Xylitol,1,1,1.0,1.0
22921,Free & Clear Ultra Powdered Laundry Detergent,1,1,1.0,1.0
45290,Thin Spaghetti Pasta,2,1,0.5,1.0
45281,Marsala,1,1,1.0,1.0
45265,Raspberry on the Bottom Non-Fat Greek Yogurt,2,1,0.5,1.0
23099,Love Crunch Dark Chocolate And Peanut Butter Granola,1,1,1.0,1.0
23088,White Cheddar Jalapeno Gourmet Popcorn,1,1,1.0,1.0
23085,Montauk Soft Baked Milk Chocolate Cookies,2,1,0.5,1.0
23082,2% Chocolate Milk,2,1,0.5,1.0
23074,"Organic Whole Wheat Pie 9\"" Shells 2 ct",2,1,0.5,1.0
23060,"Stage 2 Spinach, Apple & Kale",1,1,1.0,1.0
22920,Roasted & Salted Shelled Pistachios,2,1,0.5,1.0
23039,Fat Free Cream Cheese,1,1,1.0,1.0
23037,Singles Pepperoni French Bread Pizzas,1,1,1.0,1.0
23023,"Organic 2nd Foods Pouch - Pears, Carrots, & Peas",1,1,1.0,1.0
23017,Indonesia Sumatra Silaban Village Coffee,1,1,1.0,1.0
23015,Breaded Chicken Nuggets Family Pack,1,1,1.0,1.0
23011,Sesame Topped Hamburger Buns,2,1,0.5,1.0
48697,Canola Oil,4,1,0.25,1.0
36849,Milk Chocolate Candy Bars,1,1,1.0,1.0
36792,Gluten Free Omega Flax & Fiber Bread,1,1,1.0,1.0
36772,Bunny Pasta with Yummy Cheese Macaroni & Cheese,2,1,0.5,1.0
36764,Organic Cold-Pressed Orange Juice,1,1,1.0,1.0
23125,Meatless Vegan Jerky  Seitan Teriyaki,1,1,1.0,1.0
8297,Organic Heavy Cream,1,1,1.0,1.0
8290,Cream of Chicken and Mushroom Condensed Soup,1,1,1.0,1.0
8230,100% Recycled Bathroom Tissue,3,1,0.3333333333333333,1.0
8214,Easy Mac Original Flavor Macaroni & Cheese Dinner,2,1,0.5,1.0
8209,Organic Weightless Cranberry Herbal Tea,1,1,1.0,1.0
8204,Traditional Favorites Tomato & Basil Pasta Sauce,4,1,0.25,1.0
45345,Spearmint + Lemongrass Hand Soap,1,1,1.0,1.0
45330,US Weekly,1,1,1.0,1.0
45303,Naturally Alkaline Spring Water,2,1,0.5,1.0
45296,Tostitos  Scoops,3,1,0.3333333333333333,1.0
7922,Blueberry Sheep Milk Yogurt,1,1,1.0,1.0
36689,Original Lite Syrup,1,1,1.0,1.0
36681,Spanish Style Yellow Rice,1,1,1.0,1.0
36664,Baked Soft Pretzels,1,1,1.0,1.0
36651,Pizza Poppers Uncured Pepperoni,1,1,1.0,1.0
23322,Golden Delicious Apple,1,1,1.0,1.0
23320,Chicken Flavor With Vegetables Ramen Noodles,1,1,1.0,1.0
23293,Quinoa & Leeks with Chicken + Tarragon Organic Baby Food,1,1,1.0,1.0
23226,Mandarin Orange Segments in Light Syrup,2,1,0.5,1.0
23219,Nutz Over Chocolate,1,1,1.0,1.0
23217,Diet The Original Cream Soda,1,1,1.0,1.0
1553,Seriously Sharp Cheddar Cheese Block,1,1,1.0,1.0
1503,Low Fat Cottage Cheese,3,1,0.3333333333333333,1.0
48716,Meyer Lemon Miracle Tart,1,1,1.0,1.0
48707,Banana Mango Yogurt,1,1,1.0,1.0
48702,Classic Pork Links,1,1,1.0,1.0
48665,No Added Salt Chicken Noodle Soup,1,1,1.0,1.0
23145,Milk & Honey Bread,1,1,1.0,1.0
23130,Organic Sliced Bamboo Shoots,1,1,1.0,1.0
36758,Triple Berry Blend,1,1,1.0,1.0
36737,Pizza Uncured Pepperoni Gluten Free,1,1,1.0,1.0
8198,Frozen Sliced Peaches,1,1,1.0,1.0
8197,PlusShot Blueberry Acai Probiotic Juice Drink,1,1,1.0,1.0
8128,Stage 1 First Apples,1,1,1.0,1.0
45246,High Protein Pretzels,1,1,1.0,1.0
45234,Original Thin Cheese Pizza,1,1,1.0,1.0
45229,Organic Chia Seeds,1,1,1.0,1.0
4312,Hash Brown Patties,1,1,1.0,1.0
7976,One Plant-Based Chocolate Flavor Nutritional Shake Drink Mix,1,1,1.0,1.0
7960,Sandwich Thins Whole Wheat Flax and Fiber Rolls,1,1,1.0,1.0
7952,Chicken & Apple Breakfast Sausage,4,1,0.25,1.0
7936,Organic Garlic Hummus,2,1,0.5,1.0
4288,Gluten Free Cafe Chicken Noodle Soup,2,1,0.5,1.0
4269,Mild Cheddar Cheese,1,1,1.0,1.0
36481,Organic Gluten Free Maple Buckwheat Flakes,2,1,0.5,1.0
36472,Nutri Grain Bars Multi Pack,1,1,1.0,1.0
36393,Eggo Buttermilk Waffles,2,1,0.5,1.0
23280,Choo Leibniz Dark Chocolate Biscuits,1,1,1.0,1.0
23270,Organic Corn Flakes Cereal Fruit Juice Sweetened,1,1,1.0,1.0
23254,High pH 9+ Alkaline Ionized Water,1,1,1.0,1.0
23472,Blueberry Muffin,1,1,1.0,1.0
23460,Big Daddy IPA,1,1,1.0,1.0
23423,Original Hawaiian Sweet Rolls,1,1,1.0,1.0
23417,Brown Rice & Vegetables Bowl,2,1,0.5,1.0
23410,Bathroom Tissue Double Rolls,1,1,1.0,1.0
23351,Buffalo Style Chicken Wings,1,1,1.0,1.0
36617,Sweet Crunch Sprouted Super Cookie,1,1,1.0,1.0
48666,Mild Thin Sliced Cheddar Cheese,1,1,1.0,1.0
36522,Sweet Italian Chicken Sausage,2,1,0.5,1.0
23580,Outshine Lime Fruit Bars,1,1,1.0,1.0
23565,Jamon Serrano Dry Cured Ham,1,1,1.0,1.0
23554,Organic Vanilla Bean Ice Cream,3,1,0.3333333333333333,1.0
8088,Organico Bello Tomato Basil Pasta Sauce,1,1,1.0,1.0
8076,Euro Classic Brioche Hot Dog Buns,1,1,1.0,1.0
8056,Berry Bounty Trail Mix,1,1,1.0,1.0
8025,Uncured Beef Hot Dogs,2,1,0.5,1.0
8012,Pizza 4 Cheese,2,1,0.5,1.0
8008,Red Velvet Yogurt,1,1,1.0,1.0
45432,Brewmaster's Seasonal Sampler,2,1,0.5,1.0
45402,Liquid White Eggs,1,1,1.0,1.0
8006,Chopped Organic Garlic,2,1,0.5,1.0
4297,Cool Mint Chocolate,2,1,0.5,1.0
4294,Spicy Salmon Avocado Roll,1,1,1.0,1.0
4289,15 Calories Light Lemonade,1,1,1.0,1.0
23953,Cream on Top Strawberry Organic Yogurt,1,1,1.0,1.0
23952,EnviroKidz Chocolate Choco Chimps,3,1,0.3333333333333333,1.0
23901,Pomegranate And Currant Soy Wax Candle,1,1,1.0,1.0
36372,Party Flexible Straws,1,1,1.0,1.0
23693,All American Salad,1,1,1.0,1.0
23646,Celery Bunch,1,1,1.0,1.0
23644,Sharp Cheddar Thick Slices Cheese,2,1,0.5,1.0
23623,G Series Perform Glacier Cherry Sports Drink,1,1,1.0,1.0
23619,Brownie Crunch Bar Dark Chocolate,1,1,1.0,1.0
23614,0% Milkfat Greek Yogurt Honey,1,1,1.0,1.0
23612,Cookie Dough Ice Cream,1,1,1.0,1.0
36364,Organic Corn Starch,1,1,1.0,1.0
36342,Carrot Raisin Flax Muffins,1,1,1.0,1.0
36322,Thin Spaghetti No 11,2,1,0.5,1.0
36310,VIA Ready Brew Colombia Coffee,1,1,1.0,1.0
36537,Almond Walnut Macadamia Plus Bar,1,1,1.0,1.0
36130,Natural Choice Deli Oven Roasted Turkey,1,1,1.0,1.0
36127,Freshly Squeezed Orange Juice,2,1,0.5,1.0
36126,Sharp Cheddar Deli Sliced Cheese,1,1,1.0,1.0
36115,Coffee Toffee Bar Crunch Ice Cream,1,1,1.0,1.0
36291,Maximum Strength Original Paste Diaper Rash Ointment,1,1,1.0,1.0
36287,Smooth Operator Natural Peanut Butter,2,1,0.5,1.0
36278,Chocolate Breakfast Biscuits Chocolate,1,1,1.0,1.0
36227,Sour Cream & Onion Flavored Potato Crisps,1,1,1.0,1.0
36217,"Dressing & Marinade, Toasted Sesame",1,1,1.0,1.0
23801,Fusilli No. 34,2,1,0.5,1.0
23789,Assorted Herbal Tea,1,1,1.0,1.0
23785,Baby Kale Mix,2,1,0.5,1.0
23783,"Almond Coconut Bar, Organic",1,1,1.0,1.0
23761,Natural Sliced Vermont Sharp White Cheddar Cheese,1,1,1.0,1.0
23745,Dunkin' Decaf Decaffeinated Medium Roast Ground Coffee,1,1,1.0,1.0
23695,California Veggie Burger,3,1,0.3333333333333333,1.0
4189,"Yogurt, Goat Milk, and Fruit, Banana & Natural Vanilla Bean with Pear, 2+",1,1,1.0,1.0
4374,Ultra Soft Bathroom Tissue Double Rolls,2,1,0.5,1.0
4357,Organic Chocolate Almondmilk Pudding,1,1,1.0,1.0
4329,Yellowfin Tuna in Pure Olive Oil,2,1,0.5,1.0
4313,Star Wars Italian Sweet Creme Creamer,2,1,0.5,1.0
7901,"Ice Pops Sugar Free, Orange, Cherry, Grape",4,1,0.25,1.0
7896,Whole Dried Blueberries,1,1,1.0,1.0
7862,Raw Shrimp,4,1,0.25,1.0
7808,Mango Grapefruit Water,1,1,1.0,1.0
45541,The Tonight Dough™ Ice Cream,2,1,0.5,1.0
45537,Classic Round Crackers,1,1,1.0,1.0
36170,Reduced Fat Original Baked Snack Crackers,1,1,1.0,1.0
36165,Homemade Corn Chips,1,1,1.0,1.0
36164,Organics Spinach,1,1,1.0,1.0
36149,Beast Burger,1,1,1.0,1.0
36144,Smoked Turkey Breast,1,1,1.0,1.0
36023,Enriched Macaroni & Cheese Dinner!,1,1,1.0,1.0
